Site,X2 Legacy,X2 Legacy.1,X2 Legacy.2,X2 Legacy.3,X2 Legacy.4,X2 Legacy.5,X2 Legacy.6,X2 Legacy.7,X2 Legacy.8,X2 Legacy.9,X2 Legacy.10,X2 Legacy.11,X2 Legacy.12,X2 Legacy.13,X2 Legacy.14,X2 Legacy.15,X2 Legacy.16,X2 Legacy.17,X2 Legacy.18,X2 Legacy.19,X2 Legacy.20,X2 Legacy.21
Time UTC UTC+00:00,Processor Power,RTC Power,Primary Power,Secondary Power,Sensor Power,Total System Current,Sensor Current,Internal Pressure,Internal Temperature,Internal Humidity,Signal Strength,Signal Status,EXO Temp,EXO Sp Cond,EXO pH,EXO ODOSat,EXO ODO,EXO Wiper Pos,EXO Cable Pwr,[2] CTD Temp,[2] CTD Level,[2] CTD Sp Cond
,V,V,V,V,V,mA,mA,mBar,C,%,dB,,C,uS/cm,,%,mg/L,V,V,C,mm,uS/cm
2021-07-05 13:20:00,3.35,3.03,12.35,0.06,12,99.66,71.78,,24.01,24.6,0,0,13.114,285,7.77,70.55,7.41,1.21,11.21,,,
2021-07-05 13:25:00,3.35,3.03,12.4,0.1,12,97.9,70.9,,24.01,24.6,0,0,13.115,285,7.77,70.55,7.41,1.21,11.21,,,
2021-07-05 13:30:00,3.35,3.03,12.4,0.07,11.97,99.66,71.39,,24.02,24.6,0,0,13.115,285,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 13:35:00,3.35,3.03,12.38,0.07,11.99,101.46,73.05,,24.03,24.6,0,0,13.115,285,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 13:40:00,3.35,3.03,12.39,0.08,11.99,95.51,66.6,,24.06,24.6,0,0,13.113,284.9,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 13:45:00,3.35,3.03,12.37,0.06,11.99,101.03,80.47,,24.111,24.59,0,0,13.114,284.9,7.78,70.59,7.41,1.21,11.21,,,
2021-07-05 13:50:00,3.35,3.03,12.37,0.08,11.98,95.21,69.73,,24.131,24.59,0,0,13.115,285,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 13:55:00,3.35,3.03,12.35,0.08,11.97,98.68,67.97,,24.181,24.59,0,0,13.115,284.9,7.77,70.57,7.41,1.21,11.21,,,
2021-07-05 14:00:00,3.35,3.03,12.37,0.09,12,103.52,80.32,,24.171,24.59,0,0,13.114,284.9,7.77,70.56,7.41,1.21,11.21,,,
2021-07-05 14:05:00,3.35,3.03,12.42,0.08,12,99.95,69.58,,24.161,24.59,0,0,13.115,284.9,7.77,70.57,7.41,1.21,11.21,,,
2021-07-05 14:10:00,3.35,3.03,12.39,0.08,11.99,98.44,67.92,,24.131,24.59,0,0,13.114,284.9,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 14:15:00,3.35,3.03,12.36,0.07,11.99,101.66,72.27,,24.06,24.7,0,0,13.115,285,7.78,70.57,7.41,1.21,11.21,,,
2021-07-05 14:20:00,3.35,3.03,12.39,0.04,12,101.22,71.92,,24.01,24.7,0,0,13.115,285,7.76,70.59,7.41,1.21,11.21,,,
2021-07-05 14:25:00,3.35,3.03,12.38,0.06,11.99,99.61,71.63,,23.95,24.6,0,0,13.114,284.9,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 14:30:00,3.35,3.03,12.34,0.08,11.98,104.49,72.17,,23.869,24.6,0,0,13.115,285,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 14:35:00,3.35,3.03,12.38,0.06,12,98.29,70.36,,23.839,24.62,0,0,13.115,284.9,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 14:40:00,3.35,3.03,12.41,0.07,11.99,101.27,68.26,,23.829,24.62,0,0,13.114,285,7.77,70.61,7.42,1.21,11.21,,,
2021-07-05 14:45:00,3.35,3.03,12.39,0.08,11.98,99.17,70.31,,23.829,24.62,0,0,13.114,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 14:50:00,3.35,3.03,12.35,0.08,12,101.03,73.63,,23.778,24.62,0,0,13.115,285,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 14:55:00,3.35,3.03,12.38,0.06,11.99,98.49,68.85,,23.768,24.51,0,0,13.115,285,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 15:00:00,3.35,3.03,12.38,0.06,11.99,101.12,72.02,,23.758,24.51,0,0,13.114,285,7.78,70.58,7.41,1.21,11.21,,,
2021-07-05 15:05:00,3.35,3.03,12.42,0.08,11.97,100.93,77.34,,23.728,24.62,0,0,13.115,284.9,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 15:10:00,3.35,3.03,12.41,0.05,11.99,97.66,68.95,,23.688,24.51,0,0,13.113,284.9,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 15:15:00,3.35,3.03,12.41,0.09,11.98,100,72.71,,23.658,24.51,0,0,13.115,284.9,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 15:20:00,3.35,3.03,12.41,0.07,11.97,96.48,67.77,,23.617,24.52,0,0,13.114,284.9,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 15:25:00,3.35,3.03,12.38,0.07,12,101.51,73.05,,23.587,24.52,0,0,13.115,284.9,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 15:30:00,3.35,3.03,12.38,0.07,12,98.44,71.24,,23.557,24.52,0,0,13.115,284.9,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 15:35:00,3.35,3.03,12.41,0.07,11.98,102.1,74.07,,23.557,24.52,0,0,13.115,284.9,7.77,70.61,7.41,1.21,11.21,,,
2021-07-05 15:40:00,3.35,3.03,12.37,0.09,11.98,113.43,85.4,,23.557,24.52,0,0,13.115,285,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 15:45:00,3.35,3.03,12.39,0.1,11.99,101.46,72.75,,23.577,24.52,0,0,13.114,284.9,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 15:50:00,3.35,3.03,12.38,0.07,11.98,98.05,68.31,,23.557,24.52,0,0,13.115,285,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 15:55:00,3.35,3.03,12.4,0.07,11.98,98.44,70.85,,23.547,24.52,0,0,13.115,285,7.78,70.59,7.41,1.21,11.21,,,
2021-07-05 16:00:00,3.35,3.03,12.38,0.08,12,102.44,72.46,,23.506,24.52,0,0,13.115,284.9,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 16:05:00,3.35,3.03,12.39,0.07,11.98,100,72.31,,23.476,24.52,0,0,13.115,284.9,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 16:10:00,3.35,3.03,12.38,0.09,11.99,99.56,69.43,,23.456,24.52,0,0,13.114,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 16:15:00,3.35,3.03,12.39,0.07,11.99,101.27,71.09,,23.456,24.52,0,0,13.115,284.9,7.77,70.61,7.42,1.21,11.21,,,
2021-07-05 16:20:00,3.35,3.03,12.41,0.06,11.99,99.85,71.44,,23.456,24.43,0,0,13.114,284.9,7.77,70.61,7.42,1.21,11.21,,,
2021-07-05 16:25:00,3.35,3.03,12.38,0.07,11.98,102.05,82.32,,23.466,24.43,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 16:30:00,3.35,3.03,12.36,0.07,11.98,110.35,75.39,,23.476,24.43,0,0,13.115,285,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 16:35:00,3.35,3.03,12.38,0.09,11.98,119.87,79.54,,23.476,24.43,0,0,13.115,285,7.77,70.62,7.42,1.21,11.2,,,
2021-07-05 16:40:00,3.35,3.03,12.36,0.08,12.01,115.58,75.2,,23.496,24.43,0,0,13.114,284.9,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 16:45:00,3.35,3.03,12.39,0.06,11.99,114.7,76.86,,23.537,24.43,0,0,13.114,285,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 16:50:00,3.35,3.03,12.37,0.07,11.97,119.09,79.05,,23.547,24.43,0,0,13.115,284.9,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 16:55:00,3.35,3.03,12.38,0.05,11.98,111.77,75.1,,23.577,24.43,0,0,13.115,284.9,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 17:00:00,3.35,3.03,12.38,0.07,12,118.41,80.27,,23.607,24.43,0,0,13.115,284.9,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 17:05:00,3.35,3.03,12.39,0.06,11.99,121,79.59,,23.658,24.41,0,0,13.114,284.9,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 17:10:00,3.35,3.03,12.37,0.08,11.98,119.09,82.91,,23.708,24.41,0,0,13.114,284.9,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 17:15:00,3.35,3.03,12.41,0.07,11.98,120.26,79.79,,23.768,24.41,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 17:20:00,3.35,3.03,12.38,0.06,12,111.91,75.39,,23.829,24.41,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 17:25:00,3.35,3.03,12.38,0.08,11.97,119.63,79.15,,23.859,24.51,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 17:30:00,3.35,3.03,12.36,0.07,11.98,116.99,78.56,,23.859,24.51,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 17:35:00,3.35,3.03,12.37,0.08,11.98,116.02,77.39,,23.839,24.51,0,0,13.115,284.9,7.77,70.59,7.41,1.21,11.2,,,
2021-07-05 17:40:00,3.35,3.03,12.39,0.09,11.99,114.4,77.29,,23.859,24.51,0,0,13.113,284.9,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 17:45:00,3.35,3.03,12.39,0.07,11.99,108.94,73.97,,23.839,24.51,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 17:50:00,3.35,3.03,12.38,0.07,11.99,106.45,73.97,,23.859,24.51,0,0,13.115,284.9,7.77,70.61,7.42,1.21,11.21,,,
2021-07-05 17:55:00,3.35,3.03,12.4,0.08,11.99,117.82,78.22,,23.839,24.51,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 18:00:00,3.35,3.03,12.39,0.07,11.98,115.09,77.05,,23.859,24.51,0,0,13.115,284.9,7.78,70.63,7.42,1.21,11.21,,,
2021-07-05 18:05:00,3.35,3.03,12.37,0.07,11.97,118.7,79.05,,23.869,24.5,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 18:10:00,3.35,3.03,12.35,0.07,12,106.69,70.26,,23.859,24.51,0,0,13.114,284.9,7.77,70.61,7.42,1.21,11.21,,,
2021-07-05 18:15:00,3.35,3.03,12.37,0.06,11.98,120.21,78.17,,23.839,24.51,0,0,13.114,284.9,7.77,70.61,7.42,1.21,11.21,,,
2021-07-05 18:20:00,3.35,3.03,12.38,0.06,11.98,121.88,77.88,,23.809,24.62,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 18:25:00,3.35,3.03,12.37,0.06,12,96.53,68.36,,23.778,24.62,0,0,13.113,284.9,7.78,70.61,7.42,1.21,11.21,,,
2021-07-05 18:30:00,3.35,3.03,12.37,0.06,11.99,115.48,76.51,,23.768,24.62,0,0,13.114,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 18:35:00,3.35,3.03,12.39,0.08,11.98,101.95,70.41,,23.758,24.51,0,0,13.114,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 18:40:00,3.35,3.03,12.4,0.07,11.98,118.07,77.73,,23.758,24.51,0,0,13.115,284.9,7.78,70.6,7.41,1.21,11.21,,,
2021-07-05 18:45:00,3.35,3.03,12.4,0.08,11.99,116.85,77.98,,23.738,24.51,0,0,13.115,284.9,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 18:50:00,3.35,3.03,12.41,0.06,11.97,118.51,77.69,,23.738,24.51,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 18:55:00,3.35,3.03,12.39,0.08,11.97,118.95,78.56,,23.778,24.51,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 19:00:00,3.35,3.03,12.38,0.06,11.98,105.57,71.92,,23.758,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 19:05:00,3.35,3.03,12.37,0.06,11.99,111.28,74.9,,23.768,24.51,0,0,13.115,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-05 19:10:00,3.35,3.03,12.35,0.05,11.99,117.33,76.9,,23.768,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 19:15:00,3.35,3.03,12.41,0.07,12,119.04,78.32,,23.809,24.51,0,0,13.115,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-05 19:20:00,3.35,3.03,12.4,0.06,12,115.72,77.05,,23.809,24.51,0,0,13.115,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-05 19:25:00,3.35,3.03,12.36,0.06,12,117.82,78.71,,23.829,24.51,0,0,13.115,284.9,7.77,70.66,7.42,1.21,11.21,,,
2021-07-05 19:30:00,3.35,3.03,12.39,0.07,12.01,117.92,78.76,,23.809,24.51,0,0,13.115,285,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 19:35:00,3.35,3.03,12.4,0.06,11.99,119.09,78.32,,23.799,24.51,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 19:40:00,3.35,3.03,12.38,0.06,11.98,119.63,78.08,,23.809,24.51,0,0,13.115,284.9,7.77,70.61,7.41,1.21,11.21,,,
2021-07-05 19:45:00,3.35,3.03,12.37,0.08,12,117.72,77.83,,23.809,24.51,0,0,13.114,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 19:50:00,3.35,3.03,12.41,0.06,12,114.26,75.29,,23.778,24.51,0,0,13.115,284.9,7.77,70.61,7.42,1.21,11.21,,,
2021-07-05 19:55:00,3.35,3.03,12.4,0.07,11.99,118.21,78.81,,23.768,24.51,0,0,13.114,284.9,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 20:00:00,3.35,3.03,12.38,0.06,11.99,95.85,69.09,,23.738,24.62,0,0,13.114,284.9,7.77,70.59,7.41,1.21,11.21,,,
2021-07-05 20:05:00,3.35,3.03,12.36,0.08,12,95.56,71.19,,23.758,24.51,0,0,13.115,284.9,7.77,70.57,7.41,1.21,11.21,,,
2021-07-05 20:10:00,3.35,3.03,12.36,0.09,11.99,103.08,74.8,,23.728,24.51,0,0,13.114,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 20:15:00,3.35,3.03,12.37,0.09,11.99,98.54,71.88,,23.738,24.51,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 20:20:00,3.35,3.03,12.37,0.08,12,99.71,67.82,,23.738,24.51,0,0,13.115,284.9,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 20:25:00,3.35,3.03,12.39,0.05,12.01,103.17,80.96,,23.768,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 20:30:00,3.35,3.03,12.36,0.08,11.98,101.95,72.56,,23.799,24.51,0,0,13.115,284.9,7.77,70.66,7.42,1.21,11.21,,,
2021-07-05 20:35:00,3.35,3.03,12.37,0.04,11.97,101.86,70.75,,23.809,24.51,0,0,13.114,284.9,7.78,70.62,7.42,1.21,11.21,,,
2021-07-05 20:40:00,3.35,3.03,12.36,0.07,11.98,95.85,68.55,,23.809,24.51,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 20:45:00,3.35,3.03,12.39,0.08,11.98,98.1,72.75,,23.809,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 20:50:00,3.35,3.03,12.42,0.09,11.98,99.37,71.19,,23.809,24.51,0,0,13.115,284.9,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 20:55:00,3.35,3.03,12.38,0.08,12.02,101.86,70.9,,23.829,24.51,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 21:00:00,3.35,3.03,12.36,0.06,11.99,99.12,71.04,,23.829,24.51,0,0,13.115,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-05 21:05:00,3.35,3.03,12.4,0.07,11.98,104.88,72.46,,23.809,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 21:10:00,3.35,3.03,12.35,0.08,11.99,99.46,71.39,,23.829,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 21:15:00,3.35,3.03,12.36,0.07,11.99,99.27,70.41,,23.829,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 21:20:00,3.35,3.03,12.36,0.08,11.98,99.17,69.04,,23.829,24.51,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 21:25:00,3.35,3.03,12.36,0.08,11.98,100.44,71.73,,23.809,24.51,0,0,13.114,284.9,7.77,70.61,7.41,1.21,11.21,,,
2021-07-05 21:30:00,3.35,3.03,12.38,0.07,11.99,96.78,67.63,,23.778,24.62,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 21:35:00,3.35,3.03,12.38,0.07,12,100,67.82,,23.778,24.51,0,0,13.115,284.9,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 21:40:00,3.35,3.03,12.39,0.09,12,99.76,79.64,,23.758,24.62,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 21:45:00,3.35,3.03,12.42,0.08,11.99,97.66,68.75,,23.758,24.51,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 21:50:00,3.35,3.03,12.41,0.09,11.99,104.3,74.46,,23.778,24.51,0,0,13.115,284.9,7.77,70.6,7.41,1.21,11.21,,,
2021-07-05 21:55:00,3.35,3.03,12.37,0.07,12.02,102.73,74.41,,23.799,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 22:00:00,3.35,3.03,12.37,0.05,12,100.68,71.88,,23.799,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 22:05:00,3.35,3.03,12.38,0.07,12,98.83,74.9,,23.839,24.51,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 22:10:00,3.35,3.03,12.39,0.06,12,102.54,75.15,,23.869,24.5,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 22:15:00,3.35,3.03,12.37,0.09,11.99,97.85,70.56,,23.869,24.5,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 22:20:00,3.35,3.03,12.34,0.1,11.99,96.53,71,,23.879,24.5,0,0,13.114,284.8,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 22:25:00,3.35,3.03,12.36,0.1,11.99,100.93,72.56,,23.869,24.6,0,0,13.115,284.9,7.77,70.61,7.41,1.21,11.21,,,
2021-07-05 22:30:00,3.35,3.03,12.39,0.06,12,100.34,71.44,,23.839,24.62,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-05 22:35:00,3.35,3.03,12.39,0.06,11.97,101.17,71.09,,23.829,24.62,0,0,13.115,284.8,7.77,70.58,7.41,1.21,11.21,,,
2021-07-05 22:40:00,3.35,3.03,12.38,0.06,11.99,97.07,68.36,,23.809,24.62,0,0,13.114,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 22:45:00,3.35,3.03,12.4,0.07,11.99,97.27,71.34,,23.839,24.51,0,0,13.115,284.8,7.77,70.66,7.42,1.21,11.21,,,
2021-07-05 22:50:00,3.35,3.03,12.41,0.08,11.99,97.27,72.8,,23.869,24.5,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-05 22:55:00,3.35,3.03,12.4,0.08,12.01,96.14,73.63,,23.859,24.51,0,0,13.114,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-05 23:00:00,3.35,3.03,12.35,0.08,11.99,99.51,78.86,,23.869,24.6,0,0,13.115,284.8,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 23:05:00,3.35,3.03,12.41,0.09,12,96.24,70.36,,23.839,24.62,0,0,13.115,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-05 23:10:00,3.35,3.03,12.38,0.06,12,95.85,68.31,,23.829,24.62,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 23:15:00,3.35,3.03,12.38,0.05,11.97,97.56,70.36,,23.799,24.62,0,0,13.115,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-05 23:20:00,3.35,3.03,12.39,0.06,11.98,101.81,81.2,,23.799,24.62,0,0,13.116,284.9,7.77,70.66,7.42,1.21,11.21,,,
2021-07-05 23:25:00,3.35,3.03,12.38,0.07,11.97,97.46,69.38,,23.738,24.51,0,0,13.115,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-05 23:30:00,3.35,3.03,12.4,0.08,11.98,97.31,70.36,,23.728,24.51,0,0,13.114,284.8,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 23:35:00,3.35,3.03,12.39,0.09,11.98,100.15,73.05,,23.688,24.51,0,0,13.115,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-05 23:40:00,3.35,3.03,12.35,0.07,11.98,97.95,69.53,,23.678,24.51,0,0,13.115,284.9,7.77,70.66,7.42,1.21,11.21,,,
2021-07-05 23:45:00,3.35,3.03,12.38,0.07,12,105.86,85.16,,23.647,24.51,0,0,13.115,284.8,7.77,70.61,7.41,1.21,11.21,,,
2021-07-05 23:50:00,3.35,3.03,12.38,0.08,12,103.86,86.13,,23.647,24.51,0,0,13.114,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-05 23:55:00,3.35,3.03,12.41,0.1,11.98,100.93,70.12,,23.617,24.52,0,0,13.115,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 00:00:00,3.35,3.03,12.39,0.09,12,95.7,68.36,,23.647,24.51,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-06 00:05:00,3.35,3.03,12.37,0.09,11.98,97.85,69.73,,23.647,24.51,0,0,13.116,284.9,7.77,70.62,7.42,1.21,11.2,,,
2021-07-06 00:10:00,3.35,3.03,12.37,0.09,11.99,101.27,69.73,,23.647,24.51,0,0,13.114,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-06 00:15:00,3.35,3.03,12.4,0.08,11.97,99.32,69.34,,23.647,24.51,0,0,13.115,284.9,7.77,70.62,7.42,1.21,11.21,,,
2021-07-06 00:20:00,3.35,3.03,12.37,0.07,11.97,97.61,70.12,,23.678,24.51,0,0,13.114,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 00:25:00,3.35,3.03,12.4,0.07,11.99,95.46,69.73,,23.658,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-06 00:30:00,3.35,3.03,12.4,0.07,11.98,98.14,67.29,,23.658,24.51,0,0,13.114,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-06 00:35:00,3.35,3.03,12.37,0.08,11.98,100.78,73.54,,23.647,24.51,0,0,13.114,284.8,7.77,70.64,7.42,1.21,11.21,,,
2021-07-06 00:40:00,3.35,3.03,12.41,0.07,11.99,96.53,67.53,,23.647,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-06 00:45:00,3.35,3.03,12.4,0.09,11.98,98.14,69.82,,23.647,24.51,0,0,13.114,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 00:50:00,3.35,3.03,12.38,0.09,11.99,95.46,70.9,,23.688,24.51,0,0,13.114,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 00:55:00,3.35,3.03,12.37,0.06,11.99,95.41,69.68,,23.708,24.51,0,0,13.115,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 01:00:00,3.35,3.03,12.41,0.07,11.99,92.14,68.95,,23.708,24.51,0,0,13.114,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 01:05:00,3.35,3.03,12.39,0.08,12,102,70.85,,23.738,24.51,0,0,13.115,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 01:10:00,3.35,3.03,12.38,0.09,11.99,100.2,70.17,,23.738,24.51,0,0,13.114,284.8,7.77,70.64,7.42,1.21,11.21,,,
2021-07-06 01:15:00,3.35,3.03,12.39,0.08,11.99,96.04,71.44,,23.738,24.51,0,0,13.115,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 01:20:00,3.35,3.03,12.38,0.07,12,96.24,68.7,,23.758,24.51,0,0,13.115,284.8,7.77,70.66,7.42,1.21,11.21,,,
2021-07-06 01:25:00,3.35,3.03,12.39,0.09,11.99,99.22,77.59,,23.758,24.51,0,0,13.115,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-06 01:30:00,3.35,3.03,12.38,0.07,11.98,98.29,66.8,,23.799,24.51,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
2021-07-06 01:35:00,3.35,3.03,12.38,0.08,11.99,102.05,71.83,,23.799,24.51,0,0,13.115,284.8,7.77,70.66,7.42,1.21,11.21,,,
2021-07-06 01:40:00,3.35,3.03,12.39,0.06,11.99,99.76,71.48,,23.839,24.51,0,0,13.115,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 01:45:00,3.35,3.03,12.4,0.06,11.99,101.12,78.52,,23.869,24.5,0,0,13.115,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 01:50:00,3.35,3.03,12.38,0.11,12.01,100,68.26,,23.879,24.5,0,0,13.115,284.8,7.77,70.64,7.42,1.21,11.21,,,
2021-07-06 01:55:00,3.35,3.03,12.38,0.07,11.99,98.97,70.31,,23.919,24.5,0,0,13.114,284.8,7.77,70.64,7.42,1.21,11.21,,,
2021-07-06 02:00:00,3.35,3.03,12.36,0.07,12,96.92,70.31,,23.95,24.5,0,0,13.116,284.9,7.77,70.63,7.42,1.21,11.21,,,
2021-07-06 02:05:00,3.35,3.03,12.4,0.05,11.98,98.58,68.21,,23.98,24.5,0,0,13.114,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 02:10:00,3.35,3.03,12.37,0.08,12,100.49,71.88,,24.01,24.5,0,0,13.114,284.8,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 02:15:00,3.35,3.03,12.38,0.06,12,96.63,67.48,,24.03,24.6,0,0,13.115,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 02:20:00,3.35,3.03,12.36,0.08,11.99,100.78,71.48,,24.06,24.6,0,0,13.115,284.9,7.77,70.65,7.42,1.21,11.21,,,
2021-07-06 02:25:00,3.35,3.03,12.39,0.09,11.99,96.53,67.97,,24.081,24.6,0,0,13.114,284.8,7.77,70.66,7.42,1.21,11.21,,,
2021-07-06 02:30:00,3.35,3.03,12.4,0.07,11.97,99.71,71.97,,24.101,24.6,0,0,13.114,284.8,7.78,70.65,7.42,1.21,11.21,,,
2021-07-06 02:35:00,3.35,3.03,12.4,0.09,11.98,96,71.53,,24.101,24.6,0,0,13.115,284.9,7.77,70.64,7.42,1.21,11.21,,,
